PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 10 bar (mol/kg)
23.73331,28.96982,0.93389,7882.31,6.0168131234
35.00743,58.85156,0.949163,7614.3,5.8508632297
23.40872,25.80059,0.930789,7621.92,5.2900025166
10.17626,16.68677,0.85479,6993.46,5.6239708598
14.02399,22.64057,0.906048,7149.8,5.0244286322
23.7034,28.89678,0.938267,7522.05,6.3138821709
12.66354,27.85011,0.893932,6956.77,6.9647400004
10.47994,12.41076,0.820219,6178.91,7.0223624938
12.48132,29.42265,0.894388,6668.49,6.0270901293
9.92149,15.43237,0.858699,6756.02,6.3480873939
31.16448,35.40254,0.934704,6233.95,6.3555881053
13.34851,15.94859,0.855344,6951.66,7.3235246125
17.90578,25.11424,0.919192,7873.84,5.5113004364
20.21277,25.49221,0.929457,7139.94,4.9097791996
9.21776,10.68924,0.743297,5144.56,10.1235541086
28.58326,31.60186,0.925011,7912.74,5.7642046823
32.50076,35.76091,0.933617,7942.4,6.7165402069
23.06627,47.14526,0.9366,8146.99,6.4227877794
21.79645,25.29474,0.926265,7845.7,5.6150034942
13.33533,16.38152,0.884972,7802.71,5.2353593102
22.81778,26.70899,0.931411,7717.46,5.3460284987
15.66089,29.86611,0.86439,5794.78,6.0555286434
27.0026,30.91069,0.929019,7407.87,5.7133638366
11.58329,14.04574,0.883788,7402.89,5.3199777647
16.97064,33.20401,0.911909,6741.19,7.2743750409
30.59403,32.9268,0.911851,7249.54,5.3214223189
11.49309,15.57523,0.869969,7858.84,5.248166461
28.56045,33.90707,0.891439,6769.19,6.7520134826
15.63809,18.43284,0.851267,6600.44,7.3002384828
31.66586,41.94438,0.942333,7293.02,5.8632314943
9.35446,12.56507,0.858205,6869.56,5.9333913318
23.11213,46.99785,0.928587,7129.08,5.9707811926
12.53529,15.14424,0.893693,7619.88,5.1807654268
12.09054,25.63961,0.902568,7634.41,6.7289627681
13.46615,14.94454,0.836392,6151.73,7.7250411829
8.9859,10.47761,0.760519,5517.2,8.3590210168
33.99872,38.5939,0.936669,7641.03,5.4367759572
15.34811,25.30036,0.918816,7405.98,5.2692061914
9.91749,25.54579,0.884594,6925.96,6.4752375598
20.49856,24.54211,0.923217,7032.07,5.0484510869
14.53147,16.95442,0.877403,6925.08,6.2860024591
17.8757,24.82012,0.933221,7663.1,5.2322955159
14.74388,30.01965,0.907187,7477.26,5.8315067973
16.60261,19.55088,0.91749,7373.24,4.8108659072
15.16849,18.97189,0.873147,6859.67,6.6278265352
24.61301,25.86738,0.935271,7520.84,5.1779736604
8.79226,9.97776,0.71762,4584.25,11.4934011848
12.36206,14.7587,0.868011,7078.48,6.8548420468
12.26796,14.74662,0.891395,7397.54,5.7134687444
15.30379,19.04011,0.878108,6846.82,6.6262631793
8.12221,11.22416,0.768495,5812.08,10.2370893175
16.59845,18.15887,0.832099,6422.47,8.1968282799
10.35622,16.46823,0.84073,6493.71,6.2501867531
34.88417,41.29567,0.94489,7701.17,5.4887580906
7.53766,10.18048,0.811544,6911.26,10.4109061729
18.07396,25.08681,0.932598,7872.92,5.4007685785
7.88353,8.55355,0.756535,5823.03,13.2831771123
14.66095,16.87567,0.862511,6410.03,6.5169693398
13.49798,29.49199,0.894619,7151.97,6.3810936596
22.21514,26.10722,0.899379,7316.88,7.0540708125
34.98156,40.13327,0.935441,7649.77,5.7495966747
15.6268,17.9375,0.868552,7408.34,7.6724416967
11.12733,18.89815,0.868401,6246.9,7.2431866618
7.95204,10.27908,0.795815,5102.78,12.6552718448
5.84658,16.77187,0.819766,5850.59,10.3043542316
31.22861,36.12379,0.96211,8344.53,6.0823037542
16.61519,19.8302,0.871051,7249.26,6.4329209225
28.73451,36.20117,0.969832,9294.15,6.1823274018
13.27669,15.15956,0.817065,5468.8,7.5589257187
12.9497,15.32118,0.806033,5348.38,5.9217524141
7.18908,8.76919,0.726618,5070.61,8.3122073349
9.81033,11.04727,0.754396,4918.86,8.4849040789
12.93894,30.93853,0.887978,6314.72,4.6711813033
11.41145,21.37885,0.855665,6362.03,5.0268101737
29.00504,46.55649,0.943672,7413.26,5.2733817809
13.64031,15.71224,0.894219,7130.84,4.8403973667
23.90895,25.44634,0.945595,7638.8,5.3684457641
23.38836,25.52333,0.926436,6596.87,5.2005524834
15.53541,17.12898,0.894418,6969.87,4.7676841527
32.02258,33.79156,0.951549,7745.29,4.9635089588
32.08461,34.0265,0.957256,7152.33,5.4571517719
14.25783,15.88603,0.866893,6718.08,5.6622154165
13.1567,14.76289,0.767021,5584.52,6.3341226685
13.09987,18.85114,0.876423,6202.77,6.1841065985
10.50629,12.19912,0.806986,5775.68,8.3626065626
33.15689,33.79935,0.856062,6017.45,6.6566213824
22.53037,45.72124,0.921799,6734.63,4.5754330466
13.13141,19.07534,0.884246,6263.74,6.1239742355
8.50564,11.33421,0.758927,4733.09,8.234184501
9.22143,12.80411,0.836794,6044.24,6.2375109934
10.86578,13.94118,0.795208,5807.82,7.2070257382
6.55816,8.95112,0.709015,4284.36,10.8093401092
8.34092,12.18896,0.7591,5315.73,5.7970459964
21.82531,25.24155,0.91284,7048.71,4.947768522
23.13213,45.9316,0.92887,6346.86,5.8702862169
20.26346,25.16703,0.905769,7268.14,5.0803345819
14.06388,16.08592,0.8198,5649.73,6.6579854101
22.42322,46.2962,0.922701,6670.19,5.3652644675
14.69225,17.28667,0.868367,6676.51,4.4553933382
10.81797,12.27646,0.742588,4521.96,9.18129079
7.5762,12.40761,0.775644,5863.24,6.4055744537
11.24201,30.70773,0.844235,5847.79,4.2909437768
7.20298,9.16791,0.750017,4749.98,10.4402975761
13.14848,20.71101,0.894228,6804.19,4.732502352
11.35206,11.97176,0.821972,6232.9,8.4891233555
23.44575,25.1191,0.932904,6822.6,4.9748899228
14.0034,29.70311,0.906156,6644.28,4.6176832512
13.36398,15.86962,0.825674,6181.94,5.1443921988
23.05572,45.44639,0.928996,6576.56,5.1951500867
22.28492,24.9465,0.910655,6808.83,4.3150115243
13.74774,16.07233,0.816624,6259.47,6.0936346284
15.75683,16.8771,0.886343,6800.64,4.3771033418
13.7188,16.23907,0.877177,6800.41,4.9792262942
10.1912,15.64298,0.823815,6086.51,5.976715517
10.14079,11.38874,0.785441,5341.17,9.7161099521
7.67729,9.65807,0.746021,5545.75,8.3354691181
13.00761,13.69836,0.811787,6008.02,8.9773631352
21.86978,25.06922,0.920674,6398.89,5.5964290447
23.64404,25.26472,0.930418,6881.44,5.1787086801
9.34694,11.92274,0.76399,5426,6.6908306301
11.09585,11.52751,0.746421,4691.04,9.2455777664
14.82612,18.69845,0.871104,7103.4,5.2994496273
13.41585,21.21569,0.866046,6599.63,6.541075671
13.16537,15.28948,0.88448,7596.97,4.3353004915
21.51342,34.81768,0.930509,6878.97,5.1953904352
16.6038,26.96091,0.912452,8706.18,5.0473499483
20.35423,30.18207,0.89195,5141,5.2358706591
11.40647,15.02032,0.882302,7386.91,5.1598444967
17.84251,25.77341,0.921806,7431.91,4.5667008615
27.33777,27.5337,0.923208,7465.48,4.5666177507
20.63378,23.45486,0.932697,7590,4.6297242113
19.54158,25.80995,0.934868,7722.46,4.861007746
17.12867,18.46503,0.854023,6300.32,5.6731703718
10.02862,13.28798,0.857949,7630.92,5.9560392302
9.6981,11.03138,0.78651,6207.77,9.4168090608
10.30139,13.35649,0.850976,7681.14,5.3579401808
19.14254,21.64787,0.903126,7439.57,4.5820073987
11.23418,15.68899,0.891511,7228.24,5.3959813694
20.06769,32.72411,0.895839,5544.09,6.1231676695
10.94554,15.39977,0.869592,6540.41,5.1236646718
22.46605,25.88718,0.925609,6541.27,4.7813825928
22.0694,24.08306,0.913605,5686.22,4.4492255226
6.88025,8.97657,0.736007,4799.77,10.512427996
8.51675,9.68852,0.747888,5351.73,9.3020010104
16.49484,23.2853,0.887492,6590.73,5.0593744427
13.69304,16.26935,0.865337,6371.46,4.9475633804
15.87753,17.65204,0.862617,6177.19,6.2468784634
27.68667,27.98108,0.92014,7493.56,4.601579713
27.74717,28.0635,0.925684,7243.55,4.4713505553
16.07078,20.85383,0.879966,6763.85,6.0299507676
30.81913,42.16878,0.94065,6517.31,5.31420784
35.08418,51.78181,0.94101,6564.49,5.3504718124
11.32055,14.28523,0.875238,6861.98,5.4967755537
20.61354,22.89716,0.929719,7153.05,5.0924646715
24.49392,26.91954,0.928457,7083.41,4.9592837852
18.45444,32.35997,0.897367,5956.82,6.3524053584
8.30586,11.64188,0.78776,5510.46,8.2352743032
20.4636,22.54635,0.931324,6869.11,5.0697137832
20.78791,24.98049,0.940513,6806.37,4.712862819
11.03818,16.0945,0.903093,6802.73,6.1842818657
20.06976,28.01654,0.935311,6862.37,4.9081385646
6.45066,9.18209,0.762501,4800.85,13.7028685732
12.89796,14.94858,0.873625,6171.6,7.6256679536
10.82064,28.86882,0.876273,5198.11,6.0408453746
13.35815,15.45873,0.803052,5398.1,7.1936690951
7.01505,10.16031,0.775522,5318.17,12.0703652516
13.95586,18.24771,0.845415,5946.15,6.8242908153
9.2478,17.12558,0.772467,5199.39,5.2197061092
12.1462,13.30275,0.793788,5784.55,5.5157426205
6.02083,7.94653,0.727069,4370.65,12.6585043943
9.75604,29.19741,0.864975,5098.91,5.0335585965
14.08262,18.63163,0.899927,6441.73,5.1910849952
11.58431,17.49282,0.873304,6209.88,4.7148543107
14.30237,18.23076,0.887589,6516.34,5.7035842435
14.85192,15.31444,0.846114,5716.32,5.4311585634
17.7186,19.6637,0.858318,6285.24,5.2467949084
23.88626,32.9557,0.905677,6173.62,5.2784150244
23.93498,51.28215,0.922562,6237.5,5.3017771115
27.67721,30.8609,0.906995,5190.86,4.8675865652
7.79147,10.11667,0.776351,5314.64,10.090532668
13.34912,16.04299,0.868883,5897.84,5.0935808111
30.23728,30.43863,0.887192,5772.71,5.1798657249
14.20378,18.04032,0.87821,6283.8,5.6855042872
11.22637,30.13785,0.876414,5879.71,5.4726736363
11.71576,18.79623,0.861293,5850.42,5.3851444832
18.4844,18.98737,0.86964,5549.69,5.337839066
11.741,29.01155,0.882376,5179.22,4.5352985261
16.21304,38.51124,0.837779,4748.88,6.9738372095
10.17413,28.50629,0.871668,5466.92,5.3431016298
30.28583,30.42278,0.882132,5590.2,5.6282630995
11.48962,17.57364,0.845213,6639.43,5.3952715157
15.50519,38.13053,0.819987,4144.35,6.5289339282
17.89554,18.08122,0.832367,5789.9,4.9369991538
12.65161,18.00357,0.842334,5337.54,4.5419438701
30.45993,30.69077,0.888255,5564.05,5.9019254817
11.90992,18.24959,0.831118,5270.32,5.3876350873
19.56037,19.83378,0.897907,6550.95,5.7443871368
16.16387,23.44661,0.892036,6498.82,5.0403154992
6.99568,9.35625,0.725229,4601.62,11.8638927991
10.85914,17.9802,0.850804,5848.41,4.7171485061
20.332,29.00463,0.885249,5003.93,4.8177248374
16.43128,25.25385,0.793524,3812.96,6.3390565099
16.40446,38.55493,0.821723,3724.16,6.1967261031
13.89844,16.92829,0.896315,6425.68,5.5989054092
10.15671,11.91467,0.81849,5514.22,10.5552759706
14.44865,18.20308,0.908773,6665.17,6.4998202341
25.26518,26.92694,0.896627,5875.22,5.2114528672
10.70469,22.58224,0.836498,4784.62,7.9352490966
16.29797,23.2696,0.900211,6348.39,5.4416299485
23.73573,33.07532,0.905942,6030.69,5.343430202
25.36426,26.98895,0.90519,5881.49,5.2921719318
6.64011,8.17651,0.747129,5012.23,12.0686100069
11.511,29.23638,0.89266,5878.21,5.1310589896
10.74862,22.59362,0.78523,3883.51,6.9565810874
14.92951,18.72679,0.783426,4125.32,6.6617880959
16.43008,25.13908,0.827268,4955.49,7.4472304579
6.16335,9.19492,0.745596,4761.75,12.6762313611
24.94549,27.74721,0.931034,7350.46,5.1067151068
24.13037,33.48309,0.88192,6002.56,4.9273610526
16.70754,17.99938,0.852989,6467.27,4.904427531
7.18635,15.07968,0.761907,4837.17,7.8864117044
10.08577,14.62895,0.851636,6275.16,6.3500447037
16.9174,17.65616,0.890929,7101.52,5.4998084184
25.38261,29.28432,0.950648,7524.51,5.7281390582
23.11877,28.2477,0.946714,8397.48,5.1020388302
25.27935,28.64538,0.948753,7319.01,5.6132440662
7.9794,10.59727,0.835679,6396.19,10.3621514196
9.00088,10.8801,0.754425,4580.73,11.2451397945
18.09993,36.56942,0.909237,6364.75,5.6805450104
40.86227,47.33873,0.953583,6724.86,5.4398807792
19.98855,46.41668,0.917888,6733.53,5.3664137633
18.94807,27.82645,0.871665,5122.49,8.0687240349
4.29686,6.69538,0.431981,1702.91,9.6923110512
9.7507,11.34613,0.840439,5671.99,8.7537402674
11.05057,11.87628,0.853736,5793.94,10.1002321425
10.34409,15.77936,0.759978,4310.11,7.6409580051
26.52148,28.98267,0.940038,7399.66,5.1870217332
20.81545,45.83593,0.917531,7057.22,5.5972079897
26.09232,29.41659,0.931786,7874.82,5.5133233061
20.30769,22.63546,0.892693,7453.02,5.6542032072
13.7309,16.96271,0.914274,8195.75,4.7952363375
36.6676,38.45636,0.959676,8087.12,5.7284774667
15.13358,18.80794,0.892695,7699.34,6.149201251
14.51139,19.76281,0.857447,6322.65,6.9173429541
32.52954,60.61549,0.969192,8098.08,6.4475323513
21.9282,23.36762,0.898581,6836.81,5.7769366664
29.75161,43.98713,0.949912,7862.72,5.7842318626
41.76426,48.58031,0.970598,8081.71,6.5979563443
11.73049,14.25392,0.822437,5630.78,8.1076632616
23.30109,23.76661,0.848033,5513.54,6.3277926597
37.50367,40.40112,0.955825,7726.48,5.5430519197
18.95224,33.67621,0.918182,7110.26,5.9078209122
36.12413,67.84683,0.964827,7698.79,6.0973922556
28.25667,32.12127,0.95655,7533.89,5.5250940616
18.98201,21.22675,0.91117,7327.03,5.6214521656
14.54482,19.42829,0.890764,7157.09,6.6653405271
43.49101,43.60018,0.95636,7694.52,5.6494897846
22.27947,23.39666,0.880406,7435.33,5.41804193
52.28028,57.94747,0.97248,7739.67,6.8463986742
32.1654,62.45411,0.970009,7943.11,6.3011390869
24.17542,29.71618,0.925913,7533.31,5.5171838156
45.3923,82.70334,0.974036,7886.92,6.7076836534
23.13212,27.44376,0.913674,7173.97,5.6610992115
24.97131,28.4945,0.955171,7513.08,4.9938720741
9.25786,12.11827,0.790895,5342.16,7.7556425097
35.36169,35.96713,0.956003,7632.75,5.0316618956
14.54893,26.20781,0.917218,7388.35,4.9827962235
32.77758,41.71202,0.951018,6592.04,4.5600672263
10.97504,13.18643,0.835112,6501.12,6.6125595319
31.91103,59.99426,0.960503,6872.41,5.2405421958
24.87461,30.73818,0.947799,6878.17,4.5854283311
21.4262,23.24191,0.866755,4653.65,4.6543523091
21.4262,22.84183,0.787804,3625.68,5.5351453112
24.498,32.4628,0.913046,6319.32,4.8096415458
31.49559,34.74651,0.958735,7759.5,5.6698585797
30.01888,43.62576,0.944459,7308.24,5.5690852979
23.34479,25.0085,0.896472,6022.43,5.9529926366
19.95516,25.33023,0.923985,6888,5.7607551709
29.03252,48.98445,0.963216,7985.71,6.0601014443
26.88381,40.66126,0.932232,7067.85,5.2406597776
34.15423,40.15221,0.956558,7165.91,5.4313663087
34.71778,38.08635,0.955822,7511.54,5.6529504306
11.9625,17.21889,0.862723,6799.74,6.0131155819
24.68362,31.30575,0.95084,7577.75,5.2659322902
37.48229,40.38272,0.952371,7869.16,5.6017943197
14.78963,21.28545,0.894496,7660.99,5.9181608516
20.51116,41.67598,0.947435,7869.63,5.3587350407
30.35915,31.92546,0.953381,7897.86,5.7964560724
27.88543,28.21758,0.942804,7985.81,5.2656786145
23.38899,38.38837,0.947812,7958.23,5.6579430802
24.52208,27.38383,0.926108,7470.27,5.920520728
25.36979,37.54266,0.956131,8171.89,5.5215831216
40.3994,49.10425,0.963164,8035.86,6.306216781
15.75311,24.4878,0.914488,7720.38,5.1556168954
45.72468,84.60637,0.970569,8224.99,6.8123864522
24.05776,25.8583,0.952244,8377.88,5.2165316393
28.89496,48.23052,0.958882,8352.09,5.8398128917
36.50716,45.01773,0.961323,7411.99,5.6570951843
14.43245,16.36064,0.863237,6019.56,7.0176755394
40.5316,51.09145,0.968308,7500.35,5.9744975662
15.83462,20.57547,0.910118,7124.13,5.4423006984
26.30807,46.50816,0.95761,7592.51,5.4066728608
26.20266,33.12874,0.956014,7537.36,5.2350023564
45.9745,83.5903,0.977353,7781.47,7.1222329445
37.78589,41.82056,0.970439,7597.29,6.2476858639
17.19626,22.57741,0.916596,7461.39,6.001993451
15.3524,19.94242,0.932366,7583.58,4.5465317618
63.15924,65.39509,0.969236,7454.43,5.8403814188
39.8401,50.77032,0.974386,7689.16,6.5325841859
35.58792,40.27963,0.967415,7683.2,6.0088758774
37.16905,45.12588,0.969859,7522.3,5.9347446282
35.42509,40.165,0.970834,7683.01,5.986982913
39.99009,44.70101,0.961712,7242.53,6.0903760326
15.61076,25.29914,0.901962,6752.82,5.2818815743
13.0897,16.51219,0.879092,6568.55,6.0970474508
27.13383,30.99141,0.948644,7577.73,5.4538183577
29.55566,41.13027,0.95389,7358.07,5.391629862
18.30909,19.71688,0.935588,7506.32,4.8822960064
16.99278,18.61835,0.865313,6433.64,7.5630868848
27.03812,27.28192,0.942156,7549.69,4.9491893924
11.77354,15.34681,0.884544,6737.79,6.510286382
27.68381,54.57989,0.969972,7602.5,5.8875413416
32.99983,37.10826,0.966909,7676.09,5.6819791508
11.42434,15.68639,0.912472,7490.22,5.1627114119
19.9898,29.22834,0.943077,7418.17,5.103454944
27.51334,34.80326,0.950213,7153.49,5.420377284
13.237,16.44508,0.889094,6459.48,6.4921441595
26.12126,30.28597,0.954358,7325.39,5.5004105887
12.80771,13.519,0.840182,4620.11,10.5445696456
32.76141,35.77373,0.934946,7973.54,6.2468725801
26.07162,32.39512,0.927922,7351.25,6.4105182286
21.6758,26.63893,0.933494,7118.24,5.9542607169
23.57675,34.12576,0.935426,7956.91,6.2279855288
14.91195,24.30392,0.902062,6873.11,5.9009619895
11.59251,18.64253,0.891142,6851.88,6.5182365559
20.31717,41.6383,0.94637,7496.81,5.385170014
27.81097,34.94954,0.940772,7290.6,5.5905611015
10.91861,13.82875,0.87887,7668.25,5.9649004357
13.10137,13.69063,0.809504,4615.53,9.7954308301
26.11812,26.64217,0.936023,7823.36,5.471188838
18.09539,27.91831,0.930824,7610.32,5.4381426369
40.08279,44.74039,0.948138,6338.72,5.9385510058
22.09166,30.67069,0.908774,6562.71,6.4637326217
27.19097,27.436,0.927903,7611.74,5.4307505481
23.58008,27.91189,0.934901,7857.81,6.0623825186
28.95886,39.00168,0.950961,7460.69,5.4914129073
23.69586,28.11698,0.950758,7352.7,5.4002994623
19.98614,29.25889,0.934205,8003.84,5.155888908
27.62928,34.68117,0.935139,7228.96,5.5657767042
17.16665,20.50992,0.930423,7823.64,5.3068066427
18.04867,19.40286,0.924168,8134.78,5.3952904194
11.08551,13.83404,0.870332,7909.13,6.0645622119
9.98957,14.55182,0.875854,7767.63,6.374461201
33.91368,59.93462,0.950923,7886.43,6.2665160279
25.99884,26.53146,0.925097,7645.56,5.6945332181
31.6734,38.02987,0.937481,6730.31,5.9413584684
27.64689,34.9666,0.937546,7075.6,5.6088874133
10.61601,18.44263,0.857744,6327.11,7.1596484771
35.87784,42.27235,0.949523,7748.82,5.8484124217
17.28515,28.08371,0.912426,7765.36,5.1408993988
19.22364,36.59289,0.940231,7010.25,6.4144838821
19.77603,35.85512,0.915702,6441.91,6.0733615199
38.75378,43.19381,0.967289,7528.33,6.1017013579
12.44006,16.6803,0.917213,7798.47,4.5901177044
30.44141,36.47653,0.956754,7613.13,5.5641789372
17.70392,23.45925,0.911532,6906.82,5.5335021335
12.11839,15.55689,0.907592,7846.43,4.8304393768
12.03273,18.93956,0.891498,7197.72,5.8692568254
10.74684,17.10544,0.850863,6550.1,7.3388480409
11.75091,17.51382,0.868995,6298.17,6.4569248585
18.79518,20.18844,0.938008,7952.66,5.1927512192
18.43851,31.19388,0.905776,7313.94,6.1193565155
15.32299,21.09694,0.897498,7554.88,6.3004853314
15.81059,24.81233,0.907452,6878.75,5.1023240321
20.01112,29.26438,0.944286,7718.08,4.748456164
19.03867,20.80241,0.943368,7793.49,4.766080238
26.68488,26.96376,0.945733,7666.99,4.8926404392
40.9506,45.47823,0.959447,7311.81,5.8710077163
20.37728,34.07054,0.918397,7007.3,5.4969472146
12.70212,16.16167,0.871749,6637.26,5.9740026275
29.57531,40.36448,0.95782,7639.91,5.5786052452
35.73526,66.66371,0.96134,7607.34,5.8503105658
39.53821,44.55575,0.961693,7380.48,5.9217872888
15.82509,24.74721,0.908768,6862.5,5.1904059346
17.95109,18.8742,0.935976,7762.37,4.7372085327
14.88969,19.23969,0.887589,6876.55,6.692355256
35.25164,38.44317,0.953186,7570.6,5.3538695761
17.67636,18.90602,0.942235,7413.99,4.7345726264
36.15002,65.70839,0.961648,7559.87,5.7343790313
27.68555,30.12251,0.954228,7576.86,5.2974763667
12.09022,17.39771,0.867424,6872.97,5.8042009139
13.10672,13.99916,0.823158,5233.37,7.8939881141
14.51057,24.90452,0.903765,6790.9,5.423394178
38.10646,41.15172,0.953594,7426.87,5.3331088134
17.60992,32.79307,0.914564,6690.29,5.9651745431
23.32986,38.17778,0.947887,7478.21,5.0630353716
12.02426,15.37702,0.8959,8157.21,5.2085219281
17.10941,19.20572,0.92924,8137.39,5.2096981776
18.73539,20.78153,0.893334,7401.61,6.3444110905
41.52226,45.59785,0.958675,7159.04,6.0173964256
35.13042,38.40979,0.94866,7204.39,5.2721534908
17.87281,19.35696,0.936416,7223.66,4.9579627316
11.66452,15.64776,0.86023,6032.91,6.6583387729
18.72736,35.93144,0.890871,6142.43,5.261441568
17.29451,19.1296,0.917081,8025.79,5.3485566381
11.2753,13.16396,0.851758,7491.41,4.8458335392
13.00851,16.73228,0.874478,7678.57,5.4305054907
20.26886,34.49201,0.908989,6476.69,5.7581978848
27.38518,27.53913,0.934013,7307.75,4.6487060758
35.10184,38.20944,0.956134,7562.11,5.3234596966
13.29568,19.73112,0.898886,7025.07,5.8048421753
19.85254,25.83447,0.944999,7687.98,4.9425766744
27.52747,31.36126,0.953062,7352.92,5.1996179763
