PLD (Å),LCD (Å),Sacc (m2/g-1),φ,NCO2 at 1 bar (mol/kg)
20.37863,27.69495,0.954063,8096.73,0.563008708
15.16612,22.1711,0.904263,7084.79,0.7331685931
17.5041,22.7836,0.94243,8175.46,0.5240298857
28.21228,47.74926,0.969974,8144.76,0.686185472
13.23362,15.60779,0.845206,6569.38,0.6670888968
26.18833,47.76931,0.969315,7891.96,0.6293198646
19.03495,23.09797,0.944607,7766.06,0.5010659695
33.01617,33.26042,0.912051,7591.22,0.5096652188
39.61874,76.87626,0.977114,7795.04,0.6908831962
18.06777,20.75521,0.905214,6917.35,0.6588729391
14.54789,20.42186,0.893937,7363.5,0.5368327199
12.55047,19.24249,0.871394,7823.47,0.5841425777
13.32226,19.36952,0.880627,6757.3,0.5116299102
35.95518,37.1428,0.884449,6583.75,0.6645259219
18.0317,23.10267,0.93853,7815.46,0.5024275906
22.80071,25.59854,0.956942,7836.77,0.5417513739
17.53679,19.97901,0.878968,5722.87,0.8695480643
25.07887,39.72517,0.959785,7719.36,0.5657705587
37.97789,47.19054,0.968318,7760.07,0.6529542126
20.36069,28.44632,0.957199,7745.47,0.5467959768
35.36999,36.6608,0.898854,6969.28,0.6878701395
19.73493,23.17896,0.87699,6362.98,0.7776072344
29.73722,45.90942,0.968204,7751.26,0.6321811132
21.74956,22.42714,0.885185,6891.33,0.6914856927
20.77164,22.25615,0.881578,6984.28,0.6958320718
19.06829,20.81907,0.90317,6890.97,0.6383506185
17.70572,22.60473,0.942386,7607.13,0.4731908357
15.25719,17.83684,0.879461,6596.15,0.8037274586
31.02521,37.65028,0.945461,6624.82,0.8858596802
19.9439,20.599,0.858355,5895.09,1.0841427831
33.38784,33.62515,0.92408,7764.63,0.5195398287
28.76818,35.30323,0.967708,7791.47,0.6252488463
20.03978,28.52453,0.934066,7003.78,0.8333567781
17.95819,20.48211,0.883246,6263,1.0826526615
30.79243,45.9434,0.969611,7791.16,0.6382763663
33.52393,33.6873,0.915408,7524.37,0.5420241612
21.41504,29.83796,0.959436,7725.88,0.5555296665
23.75364,27.24758,0.959201,7796.49,0.5543141713
21.4047,22.27176,0.914744,7769.02,0.4768384359
19.68066,28.09573,0.930546,7129.49,0.7860697474
14.78246,20.98682,0.910685,7204.5,0.5756105557
23.42816,32.21397,0.944309,7722.02,0.5095864791
18.96294,23.7586,0.950447,7969.1,0.5301452355
13.1735,19.29321,0.889644,6883.82,0.525125265
16.88153,20.88005,0.900964,6903.34,0.7224254953
24.82504,28.05467,0.964496,8075.7,0.5956429829
16.09975,22.15568,0.90498,7094.43,0.7028794459
18.64321,23.30643,0.942666,7993.06,0.5175648752
19.95561,23.83722,0.951393,8061.86,0.5413530577
18.27813,19.50515,0.934538,7869.77,0.5095660799
18.4621,19.54155,0.862837,6330.21,0.7360354092
22.11468,31.05914,0.959853,8063.43,0.5644938142
19.93684,21.69396,0.897686,8200.36,0.6710684863
15.50036,18.68757,0.831357,6291.17,0.9378249458
14.81924,17.55258,0.812578,5200.56,1.357529882
37.45655,52.67186,0.971162,7777.44,0.6479524894
27.29793,41.00766,0.939425,7134.09,0.5469415498
11.74299,16.03468,0.824703,5806.49,1.3730996199
36.13023,52.6049,0.967254,7712.33,0.635233377
18.12044,20.676,0.871421,7330.58,0.7097402701
9.49879,11.23184,0.776481,5356.39,0.8703368527
23.79947,24.25728,0.852932,6392.41,0.8021814178
22.4947,22.95536,0.858714,6447.39,0.7400181068
23.82249,24.34907,0.884278,6975.59,0.610088165
18.19707,24.66848,0.91463,7222.47,0.6625691776
21.97634,22.49265,0.856374,6364.19,0.7558162365
29.45904,45.65246,0.966302,7312.36,0.5892489559
16.60031,24.8572,0.900808,6447.01,0.8244027861
25.76275,32.99325,0.952171,7491.26,0.5256817359
17.03477,19.38766,0.86518,7365.45,0.6515464224
6.39994,7.03593,0.76382,6281.37,1.4882332592
14.63421,20.49359,0.814463,4215.88,0.6987726781
11.68106,13.096,0.739553,4269.56,1.4116691193
7.60841,7.89237,0.496013,1831.68,2.0238300707
21.48605,46.84845,0.930527,7287.82,0.5434830417
22.7167,28.68667,0.940821,7757.82,0.5212713355
23.35688,47.49296,0.948063,7402.16,0.5745014192
22.13183,47.32479,0.941973,7111.54,0.5484146147
32.41803,44.27044,0.930375,6409.66,0.538004198
15.58269,16.76938,0.885009,6392.97,0.4179713231
15.17268,19.42321,0.893174,7364.38,0.7172817334
22.41055,23.54047,0.876262,7968.75,0.7891921262
23.47336,26.03162,0.943254,7998.81,0.5499534631
21.38191,46.13811,0.950328,8010.85,0.5696931964
21.77753,28.52965,0.918097,7858.36,0.5293927381
15.39002,17.29421,0.878974,7913.89,0.4712856264
13.57521,22.14321,0.78339,4891.4,0.8861168852
6.98452,14.42578,0.657619,4100.77,1.1335129842
19.2829,21.34531,0.830716,5194.07,0.9193282676
10.27419,12.73396,0.858144,6271.9,0.4444018225
7.91514,9.31385,0.662774,3068.59,2.0276231234
23.03448,47.46136,0.936412,6036.59,0.5112141061
11.70615,12.77929,0.878636,7226.5,0.5845792484
10.10495,12.50994,0.844234,6454.26,0.607440419
11.19761,13.8428,0.908236,7548.71,0.5252755719
9.76967,11.32685,0.764863,5558.08,0.9642191847
9.26794,11.852,0.873195,7132.56,0.6956950601
12.26766,12.99595,0.764877,5272.21,1.590771799
12.45287,13.20292,0.873454,7377.63,0.6372267874
12.50863,13.56554,0.889841,7358.83,0.6017330471
18.88311,27.67015,0.916202,6522.49,0.4460013138
12.31679,13.5348,0.886897,6786.02,0.5118804467
26.9903,33.87077,0.936819,6834.22,0.6204022836
23.35591,28.07531,0.953999,6788.2,0.5401478795
20.30595,51.12553,0.949638,6735.16,0.5971111175
9.34228,11.92824,0.843257,5662.18,0.5833550315
11.53317,14.08741,0.832508,5334.94,1.5107627323
9.10375,12.77567,0.869803,5654.59,0.8478767658
15.19249,16.32609,0.791656,3419.37,1.6468956339
6.43914,9.99341,0.698303,3997.53,1.5576517388
8.905,10.04293,0.752283,4753.21,1.3548223493
15.18498,17.07158,0.696137,2800.1,1.124692304
11.53723,16.04781,0.843294,5842.46,1.1074210836
8.39491,10.75783,0.797462,4437.7,1.1436338028
6.1762,9.29865,0.656613,2759.28,2.7627546062
22.82544,33.48772,0.928521,6486.88,0.5544940086
8.51052,13.65189,0.825614,5854.99,0.6292632383
15.14116,17.16608,0.768752,4888.27,1.0184606558
13.60473,18.55806,0.86266,6232.69,0.7969979641
11.43071,29.09539,0.7993,4368.46,0.6237599679
10.28604,12.32445,0.864131,6112.87,0.5431489768
6.11189,11.21582,0.801505,5230.4,1.3087444277
11.57939,13.64706,0.82434,5276.4,0.8703229862
13.14181,28.40257,0.857079,6004.78,0.9384408483
15.46222,33.89763,0.910087,6158.98,0.7022318253
27.95311,29.02055,0.8895,6295.52,0.5908479169
13.21334,15.48912,0.888017,6438.16,0.7480039474
16.05041,35.49336,0.890543,5839.97,0.5222250972
8.75609,10.33319,0.718943,4009.46,1.3614413062
7.39856,11.28579,0.788326,4517.91,1.2819968773
19.37568,30.9541,0.911251,6097.39,0.5843162835
7.7718,10.56041,0.731917,4114.3,1.9307477925
14.38534,27.76448,0.835838,4812.62,0.8112150881
15.661,33.57344,0.867363,6069.84,0.7658535526
14.4055,15.72393,0.721438,4506.67,1.7407612559
12.27594,16.88519,0.846392,6313.08,0.9719670912
9.36576,13.49879,0.70785,3685.28,1.0798267214
7.31509,10.05361,0.784286,4795.04,1.5712202335
6.40554,7.616,0.816902,5190.42,1.6253347773
12.41557,16.17353,0.884193,6299.54,0.7969806756
20.22158,28.48568,0.878934,6234.08,0.5711947175
20.19023,26.63212,0.880105,6222.93,0.5986884997
17.68759,19.95501,0.829153,5662.67,0.6202510217
15.76082,18.15497,0.920167,6405.69,0.7310372986
11.63325,14.48851,0.854178,5807.76,0.9028792966
9.88317,12.91319,0.858777,6192.3,0.627127719
12.01047,14.47355,0.807045,5467.56,0.8661828273
12.06404,14.69752,0.823135,5472.11,0.8559654318
9.97914,11.49637,0.776342,4473.33,1.6583068227
12.18523,15.086,0.788901,5322.6,0.939509161
6.09353,9.02277,0.635121,2937.1,2.9974128369
13.23465,23.04134,0.876369,6003.41,0.7177647445
15.39002,33.30858,0.920524,6845.87,0.7731451631
12.86533,21.37328,0.848851,5316.37,0.697615219
13.46162,17.99095,0.878213,6776.83,0.7358094903
13.42802,20.51674,0.863875,6176.33,0.8214294106
9.37205,13.97531,0.869564,7488.39,0.6076047468
12.74866,13.54945,0.892765,7623.76,0.577032372
13.7371,16.65349,0.866781,6457.22,0.8502939353
8.66533,10.44374,0.824863,6561.57,1.0053722571
15.63291,17.15268,0.897454,7067.27,0.5125485258
12.38834,17.55513,0.883242,7522.83,0.7656360726
14.04004,16.00403,0.914315,6997.38,0.5599555431
11.97745,13.90905,0.839719,4894.66,1.8775548525
9.01548,21.17423,0.87158,4744.81,0.8497138517
11.07555,11.74912,0.767687,4321.21,2.1850448234
16.54816,17.41268,0.878843,5141.37,0.8866812741
23.49037,24.0958,0.920931,6835.62,0.4624173532
15.41992,21.64337,0.901431,7829.95,0.783652971
28.46784,33.61231,0.956552,8461.1,0.532531581
26.56847,27.8089,0.900107,8765.28,0.5983809868
16.35746,21.77558,0.907413,7957.47,0.5715457862
10.81668,14.89195,0.826363,5516.23,1.1756092373
10.38279,11.42053,0.758846,4672.76,1.5439246893
27.72129,28.40576,0.930515,8576.7,0.5060191477
14.39709,23.91001,0.90044,7077.41,0.5507297517
29.976,30.97026,0.950328,7928.98,0.5024199615
9.79166,12.06846,0.832993,6843.78,0.4819134454
19.79025,20.34647,0.880646,6779.11,0.4829394113
23.5383,24.641,0.958933,8536.51,0.5133043222
32.81385,33.06765,0.95478,8468.31,0.507267005
27.87076,33.05676,0.95339,8303.64,0.497633311
16.00971,23.52667,0.922785,8651.74,0.4479532129
23.83082,33.06361,0.963357,8050.74,0.5473066036
45.59048,50.87492,0.959384,7806.6,0.5588102953
24.45496,34.88715,0.956222,8262.26,0.5645714076
11.44505,19.078,0.855072,6573.16,0.6730828396
13.4878,16.64474,0.877629,6755.02,0.667711303
17.7658,23.64289,0.913082,7009.36,0.5805351968
28.9848,41.42767,0.962915,7704.86,0.5344493259
24.49655,25.67917,0.917806,6548.1,0.6428863428
8.93401,18.01369,0.884958,6889.36,0.5564593612
18.10833,28.95604,0.918479,5999.08,0.525438822
13.41169,14.8381,0.86156,6279.22,0.8160846847
16.46725,17.7016,0.910343,6935.48,0.6276833344
24.15911,24.53856,0.934918,7308.09,0.4916573377
43.08508,44.22919,0.949661,7218.74,0.5541971762
10.44636,12.85931,0.845436,5422.54,0.6930157234
17.45611,44.96997,0.934408,7708.37,0.5424777056
23.87929,24.17277,0.905273,7215.47,0.6637704662
12.09822,18.75879,0.892034,7114.68,0.515859879
23.49822,25.33745,0.913439,8128.32,0.5361255396
15.11975,20.97459,0.91759,8254.5,0.4918597081
20.72533,21.50996,0.897056,6570.77,0.5872778496
38.15753,39.16067,0.933973,8007.43,0.5289440205
21.08493,46.11348,0.924222,6627.27,0.483668987
6.78608,8.27755,0.777694,5507.87,1.3816155168
12.58793,20.2506,0.886607,7821.12,0.4996770364
16.00771,18.34017,0.929901,7849.07,0.4331143313
10.94227,12.36703,0.845927,6254.36,0.6156723248
22.37207,47.26592,0.955493,8044.36,0.5285919197
17.95783,20.02682,0.862506,7556.1,0.6308804059
18.86352,19.88903,0.930705,7871.96,0.4310031392
22.40224,22.70727,0.92147,7908.25,0.4633819103
8.29451,9.72451,0.818406,6861.72,1.3069762396
21.90742,22.60219,0.931389,7206.07,0.4822534423
21.17403,26.10452,0.929634,7614.01,0.4575697773
12.34181,20.43504,0.902081,7536.18,0.4446960196
20.83413,25.98421,0.9183,7980.28,0.4892842924
19.50663,48.41834,0.932876,6890.82,0.5127176351
21.28741,26.23463,0.918183,7306.52,0.441995981
26.26058,31.81266,0.940512,7691.08,0.5269419125
19.64541,47.43039,0.942156,7918.32,0.5053502646
18.13188,24.83322,0.919746,7728.21,0.4993023836
13.13043,20.12826,0.86268,5512.62,0.9005310232
25.68976,31.86138,0.950599,8016.21,0.4805897551
19.80966,20.35163,0.870159,5717.73,0.5744993115
26.22417,26.42661,0.941015,7968.15,0.4723038765
10.46821,13.16795,0.824459,6542,0.7133725203
18.15039,23.11703,0.942149,7899.83,0.4590205843
10.25386,14.36634,0.833419,6127.57,0.8149412998
21.14941,27.4991,0.933316,7840.99,0.4522447505
25.55187,55.26875,0.95337,7906.64,0.5411799806
17.26,19.09759,0.872549,5990.9,0.7784681053
13.84036,15.10373,0.882525,6556.53,0.5751026886
22.93433,30.46659,0.942579,7341.14,0.4978308104
16.00542,18.4478,0.940004,7646.3,0.474967861
13.35871,17.38079,0.890242,7925.31,0.4161760581
8.5585,10.48781,0.802969,6919.59,0.4993105964
14.02657,18.92145,0.88013,7927.92,0.4911231658
14.92867,16.031,0.861815,8788.19,0.5260914053
11.82751,13.93536,0.799812,6875.16,0.7190184069
11.49419,13.89948,0.833164,7417.91,0.580676284
12.23488,14.76524,0.902889,7723.58,0.3758934568
10.04725,11.20358,0.794664,6746.29,0.6415071427
6.33241,10.55263,0.783611,7263.89,0.6731476125
10.18718,11.14953,0.745407,5153.36,0.7157243096
8.47439,10.65148,0.795064,6354.8,0.3919756329
12.92607,17.10767,0.880851,7335.21,0.4622095711
9.76508,11.59045,0.730471,5263.8,0.6439891138
9.91598,10.95199,0.767476,6458.59,0.6553986738
8.22541,11.12408,0.795207,6049.31,0.4661048216
10.10097,12.85487,0.846749,8028.03,0.4636522324
10.58671,12.17931,0.802612,7105.38,0.6760957613
9.98672,13.56936,0.81232,7364.29,0.6455279532
15.50302,31.71083,0.937204,8851.62,0.4563802909
11.53084,14.46839,0.893439,7331.76,0.4582656215
8.52229,10.60288,0.853707,6298.93,0.4458601757
19.4636,20.71883,0.928323,7832.37,0.4554314481
8.93995,12.17349,0.814429,5990.05,0.7732336928
20.01117,21.50256,0.924833,7105.36,0.4169266572
21.68012,22.17781,0.912024,8034.01,0.4643361898
12.04144,14.92483,0.912854,7384.58,0.4245125783
15.32256,20.48477,0.932008,7601.9,0.4674491618
6.19568,9.81883,0.74898,5460.83,1.3454438427
15.69231,21.10617,0.940425,7827.59,0.4530070444
14.62992,17.08627,0.931863,7849.25,0.4391828509
14.8801,15.97689,0.873118,6882.66,0.701147859
13.52753,16.54461,0.928931,7576.12,0.4562391705
15.7985,20.77902,0.940631,7321.17,0.4296576097
27.25811,33.32528,0.959121,7173.42,0.5180344568
11.25717,17.3492,0.869558,6308.4,0.7625017718
8.68173,11.82539,0.830992,6719.85,0.7750928369
10.04618,12.83771,0.86495,6469.31,0.6344622971
8.57939,11.60882,0.844616,6876.3,0.7385529284
6.35285,8.83278,0.779957,5573.93,1.0737775112
9.51551,11.56798,0.869539,6429.43,0.5697533021
9.85206,13.03946,0.869079,7250.47,0.5536418141
10.77136,12.55723,0.878183,6206.19,0.4656236591
11.41226,14.51367,0.898555,6814.4,0.4422616967
4.67662,6.19595,0.514484,1802.4,2.2321402435
6.58376,8.85611,0.759705,4340.75,1.694218775
9.252,10.997,0.871922,6585.21,0.4454279053
6.90004,9.64417,0.746698,4455.59,1.265159534
9.84322,11.38551,0.878645,6211.13,0.4359489162
10.53596,13.53826,0.879089,6977.8,0.4915111532
6.03488,7.97229,0.72355,4811.91,1.8377764852
10.89276,14.28022,0.883809,6599.18,0.4956723117
9.25188,11.24021,0.859938,6968.17,0.477841553
7.54456,10.69395,0.817663,6563.73,0.9075658914
8.10876,10.78148,0.832191,6835.03,0.4594478222
10.19739,13.87693,0.85303,6535.05,0.4696292237
8.65861,10.90309,0.832786,6803.54,0.5093845085
9.78602,11.98882,0.899096,7250.27,0.4290924817
10.86728,13.59465,0.874491,6614.85,0.4702594784
9.32429,10.09373,0.798602,5339.52,0.791360628
10.23731,11.93553,0.842964,6399.63,0.4999644039
8.73306,10.30784,0.816717,6839.2,0.5228184998
10.36852,14.39871,0.790197,4821.18,1.3793099713
10.44483,12.25326,0.899642,7195.4,0.4310749183
10.15139,11.93279,0.902603,7115.31,0.4508045721
10.00073,13.45854,0.892363,6862.87,0.5189808471
8.07225,10.98043,0.860042,6182.23,1.0610510159
7.10639,10.46238,0.769643,5263.82,1.0388774214
7.38707,10.4524,0.786745,5210.51,1.3638386033
34.9405,39.03629,0.932886,7954.67,0.5221769314
15.15732,17.00907,0.906374,6579.5,0.4107809789
12.62274,19.07001,0.877439,5683.18,0.5525841471
17.5287,24.97496,0.920253,7551,0.4862534425
30.43542,37.29798,0.93021,7208.68,0.5716030152
12.11237,15.88916,0.875175,7169.98,0.5028977282
21.56675,27.5199,0.933094,6983.32,0.4599876095
15.04445,17.61354,0.863015,6165.23,0.5389329975
21.71896,26.01005,0.927039,7779.08,0.6328282458
16.13178,17.7487,0.904643,8181.27,0.518024021
21.35192,23.07214,0.863574,7488.76,0.5934595031
25.28035,26.43182,0.894747,8221.69,0.5786966773
22.32805,28.86158,0.900285,6322.69,0.7715480219
21.63494,29.21294,0.920816,8097.6,0.5809874996
13.58862,18.9259,0.925284,8719.69,0.4563457755
21.70906,28.10751,0.951308,8728.61,0.5030683717
6.03964,11.28227,0.753369,5385.57,0.7753541771
24.26476,26.29588,0.929302,8051.69,0.4754380306
12.38708,20.19713,0.908796,8067.2,0.4735217011
27.1836,34.48533,0.951525,8711.67,0.5500536584
32.60289,33.11084,0.938964,8726.44,0.4985030676
22.02502,22.79976,0.894291,7045.58,0.5941634118
46.82593,51.68224,0.969711,8249.78,0.5916608244
26.08272,26.78084,0.888227,7464.34,0.5767697908
9.65774,15.93814,0.797166,5109.7,0.7185189345
19.40375,20.53461,0.932354,8145,0.4828797658
28.48083,35.78326,0.964287,8416.56,0.5449800148
14.97077,17.56296,0.937514,8444.39,0.4419154369
16.42272,18.35113,0.902485,7702.39,0.586112455
30.80467,31.8896,0.957635,8314.45,0.5207976549
26.99547,28.58417,0.877532,7550.48,0.5916683014
10.9512,12.46904,0.876483,8442.9,0.6230649942
15.65736,18.71471,0.926764,7814.2,0.4249461068
9.2063,15.54564,0.784799,5187.1,1.0034674706
11.24361,14.87839,0.850315,6486.5,0.8659461735
26.99815,28.18532,0.908196,7720.32,0.5664492781
25.34042,26.96825,0.906427,7698.07,0.5698583555
32.04627,32.6786,0.95498,7857.52,0.471568081
20.70199,24.79839,0.954986,7568.05,0.5064305377
15.98172,21.90527,0.908401,6698.16,0.6574221392
11.0772,16.76241,0.858635,5852.9,0.706663565
14.30356,20.60928,0.897952,6702.63,0.624624988
10.12176,12.8227,0.81278,4937.91,1.0736289751
6.82522,9.67466,0.865198,6308.22,0.7381341989
15.13032,18.57243,0.924597,6694.42,0.4762760604
9.73367,15.7205,0.802195,6002.21,0.8555583976
10.66858,11.84364,0.87507,7256.92,0.6027405686
24.89291,25.76147,0.904944,6534.47,0.6714983439
20.30985,27.21816,0.932657,7787.06,0.4790315318
22.47288,30.64809,0.917366,7980.52,0.5793737135
19.70199,20.65365,0.911761,7938.43,0.5390111802
24.13782,32.22938,0.928557,6786.99,0.5924005284
10.99503,16.24189,0.849548,5823.61,0.7382402288
20.77511,28.31537,0.926986,7175.49,0.5430576203
24.63357,26.4228,0.937454,7938.82,0.4504461486
22.85266,24.15793,0.924443,8270.08,0.4896125828
20.7425,25.09958,0.931529,7130.61,0.4700355635
23.52929,27.08632,0.918643,6676.68,0.4780457291
21.51248,26.84468,0.934129,8164.61,0.4979901051
9.47709,15.25726,0.872322,7820.97,0.4964094371
21.66907,22.34272,0.922807,7879.8,0.4860664669
11.36696,12.84981,0.90386,7963,0.4181860989
11.9966,18.81635,0.903627,7988.36,0.460468998
9.89554,14.80228,0.818882,5506.93,0.6706846406
15.4421,22.30744,0.894995,7387.11,0.5119397196
31.32616,35.97903,0.92604,7871.69,0.4819630254
20.70507,21.5053,0.922237,7597.99,0.4437321337
20.88467,25.28496,0.946127,7866.69,0.4923287801
14.00141,21.97321,0.875374,5608.23,0.6497137683
18.87024,20.59704,0.93471,7926.57,0.4423049805
14.45023,14.73359,0.766331,3963.76,1.0155421059
10.56875,12.45132,0.889415,8213.95,0.4219778035
21.86723,25.35624,0.936478,7758.8,0.4548848229
16.4254,24.27548,0.93516,7786.65,0.4533736319
20.68006,25.48512,0.94196,7668.49,0.4950824635
20.66172,25.45415,0.926456,7552.41,0.4762369879
7.59443,11.37136,0.857652,7109.32,0.5993897873
23.43707,24.61413,0.924759,7792.35,0.5001245094
16.48463,22.71299,0.933885,7788.86,0.4189299184
22.61919,24.77541,0.914916,8025.42,0.495072537
8.99698,15.54243,0.863977,8028.08,0.5493669282
21.32034,26.6936,0.930533,8141.7,0.5123486405
30.01569,47.69713,0.940478,7776.36,0.4972157163
17.90128,19.04507,0.909051,8304.67,0.4484303314
11.31712,19.32605,0.854276,5776.67,1.0199240363
16.76997,19.21022,0.919782,7603.56,0.4699791104
10.70622,12.53052,0.81398,5779.06,0.8708225796
17.33257,23.16201,0.914862,8378.64,0.5181465914
19.94492,25.35962,0.933534,7774.06,0.5313907101
19.74679,24.64627,0.911059,7367.58,0.4822679368
23.30298,27.40535,0.94718,7587.67,0.5383967482
22.74993,24.12122,0.883968,7376.07,0.6530521949
10.67485,12.96977,0.900563,8042.66,0.4335407644
14.17768,16.35786,0.759942,5237.34,1.4205519823
26.00483,28.181,0.930487,7908.91,0.4471432065
6.86362,10.68447,0.84103,7661.21,0.6383407377
8.48613,9.95631,0.617287,2417.72,0.7554139204
6.83601,9.25766,0.83668,6560.17,0.6203489977
10.41128,14.20077,0.864105,6851.36,0.5674237016
18.72595,25.92268,0.946434,7979.23,0.4576021918
10.95499,17.49753,0.816452,4972,0.6494731281
19.6444,28.60272,0.935418,7851.94,0.5107446726
25.103,26.30991,0.939118,7912.48,0.4672768002
41.62925,44.44567,0.946689,7699.86,0.534263502
20.10489,21.34932,0.86335,6669.22,0.8134578047
5.97303,10.20102,0.714882,4313.46,1.0062019306
12.46299,18.48818,0.897688,7324.04,0.5416851781
21.94771,25.19238,0.947875,7800.52,0.4877357376
